dish_name,count
Zöldbabfőzelék sült csirke felsőcombbal,3
"Trópusi csirkemell, bulgur",3
Székely káposzta,3
BBQ csirkecomb pirított hagymás törtburgonyával,3
Gyümölcsös rizs,3
"Sajttal - gombával töltött sertés java, petrezselymes burgonya, saláta",3
- Székelykáposzta,3
Gombás rakott burgonyapüré,3
"Firenzei szelet, petrezselymes burgonyával",3
Csopaki aprópecsenye tészta,3
Tarhonyaleves kolbászmorzsával,3
Lecsós-tejfölös tepsis csirkecomb filé,3
Mátrai borzaska petrezselymes burgonya,3
"Rántott sertésmáj, tört burgonya, savanyúság",3
"Zöldbabfőzelék, stefánia vagdalttal",3
Savanyú burgonyaleves kolbásszal,3
"Párizsi csirkemell, meggyfőzelék",3
BBQ csirkecomb petrezselymes burgonyával,3
Rántott jércemell rizzsel,3
Rántott zöldségek jázmin rizs tartár mártás,3
Sült hekk rizzsel,3
"Rántott sertésszelet, petrezselymes burgonya",3
Paradicsomos káposzta fasírttal,3
Bogrács gulyásleves - Sertés raguleves,3
"Sült camambert, zöldséges bulgurral",3
Zúzapörkölt galuskával,3
Milánói rakott tészta,3
Modenai penne,3
Stroganoff sertés tésztával,3
"Zúzapörkölt tarhonyával, uborka salátával",3
"Mai menü: Sajtburger, sült krumplival",3
"Csongrádi batyu, petrezselymes burgonya",3
"Aranygaluska, vanília sodóval",3
"Sajttal- sonkával töltött sertés batyu, rizibizi, saláta C: Fokhagymás pulykasült, tört burgonya, párolt káposzta",3
Zsemlegombóc leves,3
"Sárgaborsó főzelék, sertés pörkölt, gyümölcs",3
"Rántott csirkemell Orly módra, petrezselymes burgonya, saláta C: Mexikói sertés szelet, párolt rizs",3
"Zsebes csirke, barack, krokett",3
Köményes tojásleves,3
Lecsós szelet tarhonyával,3
"Sült kacsacomb és mell, törtburgonya",3
"Rántott csirkecomb- rántott gomba, zöldséges rizs, saláta C: Rakott karfiol",3
Frédi szelet lecsós burgonya,3
Ízes-grízes tészta baracklekvárral,3
"Csirkepaprikás, nokedli",3
Libanapi Ételeinket ITT találja,3
"Sonkával töltött sajt, rizibizi",3
"Szárnyas májas zúzapörkölt tarhonyával, saláta",3
"Rántott csirkecomb, kukoricás rizs",3
Fokhagyma krémleves zsemlekocka,3
BBQ csirkemell rizzsel,3
"Sobri szelet, petrezselymes burgonya",3
"1 690.- Jégsaláta, paprika, paradicsom, uborka, madársaláta, rukkola, csirkemell sonka, trappista sajt, pirított csirkemell csíkok, parmezános joghurtos öntet",3
Gombás-májas töltött dagadó tepsis burgonyával,3
Csirkehús leves,3
Húsos rakott penne,3
Sajtos gombaleves,3
Szegedi gulyásleves - Szárnyas raguleves,3
Babgulyás - Szárnyas raguleves,3
"Pirított csirkemáj, tört burgonya, savanyúság",3
Házi rakott burgonya,3
"Sokmagvas rántott szelet, sültburgonya",3
Kertész leves,3
Csirke gordon bleu hasábburgonya uborka saláta,3
Burgonyaleves kolbásszal,3
"Sajttal-gombával töltött sertés java, rizibizi, saláta C: Bánfi sertés máj, petrezselymes burgonya, saláta",3
"Ropogós csirkeszárny, meggyfőzelék",3
Mozzarellás csirkemell kukoricás rizzsel Menekülő menü: Húsleves Rántott sajt/Rántott szelet hasábburgonyával 2200 Ft + 100 Ft csom.,3
Csirkeleves,3
Grízgaluska leves brokkolival,3
"Sajttal-sonkával-gombával töltött sertésjava, vegyes köret, saláta",3
"Csirkepaprikás, galuskával",3
"Párizsi csirkemell – rántott gomba, vajas burgonya, tartármártás C: Milánói rakott tészta",3
Borcsleves,3
"Fasírt, burgonyafőzelék",3
Húsleves csigatésztával,3
Második: -Brassói aprópecsenye -Rakott krumpli -Nutellás gombóc,3
Spárgakrémleves - Csontleves cérnametélttel,3
Pacal főttburgonya,3
"Sajttal- gombával töltött sertés batyu, párolt rizs, saláta C: Rakott zöldbab",3
Dubarry sertésszelet törtburgonyával,3
"Rántott sajt-rántott csirkemell, párolt rizs, majonézes burgonya C: Kofapecsenye tarhonyával",3
Cukkínis rakott tészta,3
Babgulyás - Pecsenye leves,3
Jókai bableves - Liba raguleves,3
Magyaros zöldbableves - Újházi tyúkhúsleves - Fokhagyma krémleves,3
Halászlé pontypatkóval,3
"""Pilvax"" szelet, burgonyapüré",3
"Gyümölcsmártás, párizsi csirkemell",3
"Szezámos rántott halfilé, rizibizi",3
Grízes tészta meggymártással fehér csokoládéval,3
Csirkemell füstölt sajtmártással jázmin rizs,3
Hagyma krémleves,3
"Stíriai metélt 1, 3, 7",3
Sajtkrémleves krutonnal,3
Burgonya leves kolbásszal,3
Cornflakes - be forgatott csirkemell mexikói rizs,3
"Rántott sajt - párizsi sertéscsík, párolt rizs, majonézes brokkoli C: Sertés szelet Budapest módra, vajas burgonya, saláta",3
Halászlé  3,3
"Szalontüdő, zsemlegombóc, csőtészta",3
"Csongrádi szelet, petrezselymes burgonya",3
Fánk lekvárral,3
Vargabéles szilvamártással,3
"Rántott gomba – rántott csirkemell, párolt rizs, majonéz C: Csevapcsicsa, karikás burgonya, saláta",3
Palócgulyás leves- Gombakrémleves- Újházi tyúkhúsleves,3
Babgulyás - Tyúkhúsleves csigatésztával,3
"Borjúpörkölt, galuska",3
Bakonyi gulyásleves,3
Roston karaj mustár mártással és karika burgonyával,3
"Hawaii csirkemell, vajas burgonya, saláta C: Párizsi sertés csíkok, párolt rizs, saláta",3
Bolognai spagetti C: Prézlis tészta öntettel,3
- Aszalt paradicsommal fetával töltött karaj vegyes körettel,3
- Lecsós szelet párolt rizzsel,3
"Második: - Filézett csirkecomb jóasszony módra, petrezselymes burgonyával",3
Tyúkhúsleves- Lebbencsleves - Szilvakrémleves,3
Polpetti rizibizivel,3
Jókai bableves – Marhahús leves,3
"Csirkemell és cukkini Orly módra, párolt rizs, saláta C: Sertés szelet Pékné módra, hagymás burgonya, saláta",3
Csontleves csigatésztával,3
Túrós gombóc,3
Karaláb krémleves - Csontleves tésztával,3
Mozzarellás csirkemell kukoricás rizzsel,3
"Babgulyás - Aranygaluska, káposztás tészta",3
- Brassói aprópecsenye,3
Palócgulyás leves- Gombakrémleves- Pecsenyeleves,3
- Csülökpörkölt tésztával -Sajttal-sonkával töltött karaj párolt rizzsel -Rántott csirkecomb petrezselymes burgonyával,3
Rakott csirkés tészta,3
Pásztortarhonya,3
"Firenzei szelet, törtburgonyával",3
Kakaspörkölt tésztával,3
Magyaróvári sertéskaraj rizzsel,3
Kacsahúsleves,3
Zöldborsófőzelék fasírozottal,3
"Rántott csirkemell, párolt rizs, párolt zöldség C: Búbos sertés java, petrezselymes burgonya, saláta",3
Pásztor gulyásleves - Szárnyas raguleves,3
"Lenmagos rántott jérce, rizs",3
"Zöldségleves 1, 3, 9",3
- Máglyarakás,3
Második: -Csabai töltött karaj burgonyapürével -Borjúpörkölt galuskával savanyúsággal -Mozzarellás csirke párolt rizzsel,3
"Zöldborsós tokány, tészta",3
Bojtár leves,3
"Csőben sült brokkoli, vasalt csirkecomb",3
Baconbe tekert csirkemell rizi-bizi,3
"Csirkemájjal töltött szelet, petrezselymes burgonya",3
"Rizsfelfújt, baracklekvár",3
Sajtos tejfölös tarja karika burgonyával,3
Savanyú krumplileves kolbásszal,3
Zöldbableves baconnel,3
"Töltött csirkecomb, petrezselymes burgonyával",3
"Szecsuáni csirkemell, sült tésztával",3
"Zöldborsófőzelék, göngyölt hús",3
"Gyümölcsleves, francia rakott burgonya",3
"Búbos hús, zöldséges rizs",3
Csülökpörkölt galuskával,3
"Cordon bleu, burgonyapüré",3
"Őszibarack krémleves 1, 7",3
"Tavasziasan töltött sertés java rántva, petrezselymes burgonya, saláta C: Fokhagymás sertés máj, tükörtojás, párolt rizs, saláta",3
Babgulyás - Libaragu leves,3
Füstölt sonkás - sajtos penne,3
"Bableves - Bácskai rizses hús vagy Rántott sajt, kukoricás rizs",3
"Paradicsomos káposzta, csevap",3
Pecsenyeleves - Rózsagulyás leves - Brokkoli krémleves levesgyönggyel,3
"Füstölt sajtos rántott csirkemell, rizibizi",3
Szilvásgombóc,3
Burgonya főzelék sertés pörkölttel,3
"Rántott sajt- rántott velő, párolt rizs, francia saláta C: Mustáros sertés flekken, hagymás burgonya, saláta",3
"Sertéskaraj ""Jóasszony"" módra, rizs",3
Piedone penne,3
"Mákos guba, vanília sodóval",3
"Rizskoch, gyümölcs öntettel",3
Bakonyi rizses hús,3
Sajtos tészta C: Szilvás gombóc,3
Sárgaborsó leves - Gyümölcsleves,3
"Rántott csirkemell, kukoricás rizzsel",3
"Mai menü: BBQ burger, sült krumplival 1790.-",3
"Kijevi sertéskaraj, törtburgonya",3
"Csőben sült gyümölcsös csirkemell, párolt rizs C: Szezámmagos rántott sertés szelet, petrezselymes burgonya, saláta",3
Hentestokány tésztával,3
Tyúkhúsleves csigatésztával,3
Tejberizs,3
"Almaszósz, párizsi csirkemell",3
"Rántott sertésmáj, püré",3
Palócleves - Gyümölcsleves,3
Csütörtökön meglepetés sütemény,3
"Rántott csirkeszárny, francia saláta",3
"Lencsefőzelék, sertés pörkölt, palacsinta",3
"Rántott karfiol, gomba, kukoricás rizs 1, 3, 9, 10",3
"Sajttal - gombával töltött sertés java, párolt rizs, saláta",3
"Töltött csirkecomb, törtburgonya, kompót",3
"Körömpörkölt, sósburgonya, saláta",3
- Tarhonyás hús,3
"Tejszínes gombás csirkemell, párolt rizs C: Sajttal- sonkával töltött sertés java, petrezselymes burgonya, saláta",3
"Szezámmagos rántott sertésszelet, zöldséges rizs saláta C: Kofapecsenye tarhonyával",3
Karalábkrémleves,3
Tyúkhúsleves - Jókai bableves - Málnakrémleves,3
"Csőben sült brokkolis csirkemell, törtburgonya",3
"Mai menü: Sajtburger, sült krumplival 1890.-",3
- Csirkepaprikás tésztával -Grillcsirke kukoricás rizzsel,3
"Óvári sertés java, hagymás burgonya, saláta",3
"Szezámmagos rántott csirkemell, párolt rizs, párolt zöldség",3
Zöldséges sertésragu galuskával,3
Bakonyi sertés szelet tészta,3
"Házi disznótoros, törtburgonya, párolt káposzta",3
Szezámos rántott csirkemell burgonyapüré,3
- Sült csülök Rózsa módra tepsis burgonyával,3
"Sajttal töltött szelet, rizzsel",3
Gyrosos calzone joghurt öntettel,3
Tejfölös gombaleves - Zöldségleves,3
"Sült oldalas, hagymás tört burgonya, párolt káposzta",3
Bogrács gulyásleves – Tárkonyos sertés raguleves,3
"Farm csirkecomb, tepsis burgonya",3
Milánói makaróni C: Túrós derelye,3
Szegedi gulyásleves – Szárnyas raguleves,3
- Mézes - mustáros csirke tésztával,3
Sertéshúsleves - Gyümölcsleves,3
"Zöldbabfőzelék, stefániával",3
"Rántott sajt- rántott karfiol, párolt rizs, majonézes brokkoli C: Bakonyi sertés szelet tésztával",3
- Sajtos - sonkás - gombás töltött karaj petrezselymes burgonyával,3
Temesvári raguleves,3
Trópusi gyümölcsleves,3
"Mai menü: Chili burger, sült krumplival 1890.-",3
"Pulykapörkölt, nokedli",3
Rózsa Sándor tál Desszert: Somlói galuska,3
"- Mátrai csirke borzaska, párolt rizzsel",3
"Rántott karfiol és sajt, mexikói rizs, tartármártás",3
Nyírségi gombócleves - Tyúkhúsleves - Fokhagyma krémleves levesgyönggyel,3
"Gyümölcsleves, tarja gazdagon, jázmin rizzsel",3
"Fokhagymás pulykasült, törtburgonya, párolt káposzta",3
Bableves kolbásszal,3
Erőleves tésztával zöldségekkel,3
"Hawaii csirkemell, vajas burgonya",3
"Bécsi szelet vegyes köret 1, 3, 10",3
Hamburger menü: JuIcy Burger mézes mustáros sültkrumplival,3
Spagetti bolognese,3
Lestyános szárnyas raguleves,3
"Édes - savanyú csirke, currys rizs",3
Resztelt máj sósburgonya,3
"Mézes-mustáros csirke zöldséges rizs 1, 3",3
"Rántott velő, püré",3
"Gyümölcsfőzelék, párizsi szelet",3
Hentesapró rizzsel,3
Halászlé - Gyümölcsleves,3
Tojásleves 3,3
"Palacsinta kakaós, fahéjas, lekváros",2
Lecsós sertéskaraj bulgurral,2
Alföldi sertéstokány tésztával,2
"Tárkonyos raguleves - Túrós tészta, mákos metélt",2
"Csirkemell ragu, kukoricás rizzsel",2
"Nagykunsági tokány, tésztával",2
"Párizsi csirkemell, párolt rizs, párolt zöldség C: Dubarry sertés java, vajas burgonya, saláta",2
Currys lencseleves,2
Burgonyafőzelék sült oldalas,2
Sültkarfiol krémleves,2
Csontleves gazdagon - Gyümölcsleves,2
Barackos csirkemell burgonyapürével Desszert: Meggyes rétes,2
"Csemege sertéskaraj, párolt káposzta, törtburgonya",2
Narancsos gyömbéres csirkemell jázmin rizs,2
Csirkepörkölt tortillába tekerve lime - os tejföllel,2
"Grill csirke, friss saláta, rizs + MEGLEPETÉS SÜTEMÉNY",2
"Gyümölcsszósz, párizsi szelettel",2
"Csőben sült barackos csirkemell, bulgur",2
"Meggyszósz, párizsi csirke",2
"Velővel töltött szelet, petrezselymes burgonya",2
Paradicsomleves - Csontleves,2
Sirius pecsenye steak burgonya,2
Szalámis pizza,2
Rántott csirkemáj majonézes burgonya salátával,2
Keménytarhonya tejföllel,2
Vadas zsemlegombóccal,2
"Ananászos csirkemell, párolt rizs C: Milánói sertésborda",2
"Zöldborsófőzelék, csirke nuggets",2
"Búbos hús, zöldséges bulgur",2
"Sokmagvas szelet, rizibizivel",2
Kakaós és lekváros palacsinta 3db,2
"Mátrai borzas karaj, rizs",2
"Fitness menü: Sajtsziget saláta 1 690.- Roston csirkemell, jégsaláta, paradicsom, paprika, uborka, reszelt parmezán és mozzarella, ezersziget öntet, extrudált kenyérkocka",2
"Kijevi csirkemell párolt rizs 1, 3, 7",2
Tejszínes zöldborsó leves galuskával,2
"Velős sertés tekercs, párolt rizs, saláta",2
Babgulyás - Tárkonyos raguleves,2
"Pankó morzsás rántott jércemell, petrezselymes burgonya",2
"Rántott csirkemell- rántott karfiol, párolt rizs, majonéz C: Sertés szelet Pékné módra, hagymás burgonya, saláta",2
"Görög csirkecomb filé, tepsis burgonya",2
"Gombás sertés batyu rántva, hagymás burgonya, saláta C: Csirkemelles lasagna",2
Tavaszi zöldségleves - Csontleves,2
Borsmártásos sertéskaraj rizzsel,2
Édes - savanyú csirkemell sült tésztával,2
"Hagymás rostélyos, sültburgonya",2
"Csirkepaprikás tésztával, saláta",2
"Orjaleves 1, 3, 9",2
Zöldségleves vajas gombóccal,2
Milánói borda,2
"Sertés flekken, hagymás burgonya, saláta",2
Bolognai spagetti C: Mákos nudli,2
Cigánypecsenye hasábburgonyával almapaprika,2
Zöldborsós sertés galuskával,2
"Sajtos - sonkás sertés tekercs, hagymás burgonya, saláta",2
Rizses gombás sertés ragu,2
Erdei gyümölcsmártás rántott jércemell,2
Magyaros sertés tarja tarhonyával,2
Korhelyleves virslikarikákkal,2
"Pincepörkölt, tarhonya",2
- Paradicsomos húsgombóc,2
"Rántott sajt - párizsi csirkemell csík, párolt rizs, saláta",2
"Vadas sertésszelet, zsemlegombóc, csőtészta",2
"Pulykapörkölt, sós burgonya, saláta",2
Paradicsomos káposzta sertéssült,2
"Sült tarja, lecsós burgonya",2
"Szezámos camambert, krokett, barack",2
"Tavasziasan töltött sertés tekercs rántva, vajas burgonya, saláta",2
"Pincepörkölt, sósburgonya, saláta",2
"Tarhonyás hús, savanyúság",2
"Szezámmagos csirkemell, almaszósz, sült burgonya",2
"Rántott sertésszelet, vegyes köret",2
"Párizsi sertéscsík - rántott karfiol, párolt rizs, francia saláta",2
"Gyümölcsleves, mustáros tarja, steak burgonyával",2
"Sült hekk, petrezselymes burgonyával",2
- Bolognai makaróni,2
Savanyú sertés raguleves,2
"Pilvax szelet, rizibizi",2
Resztelt máj burgonya pürével,2
Vadas csirkemell tésztával,2
"Rántott szelet, rizzsel",2
"Mai menü: CsK burger, sült krumplival",2
Sokmagvas bundában sült karaj petrezselymes burgonyával,2
Sült csirkecomb rizi-bizi,2
"Csirkés - zöldborsós ragu, pennével",2
Betyár gulyás,2
"Búbos hús, törtburgonya",2
"Csikós tokány, tésztával",2
Carbonara spagetti Desszert: Kókusztekercs,2
"Rántott sertésszelet, hagymás burgonya, saláta C: Óvári sertés java, párolt rizs, saláta",2
"Sertéspörkölt, tarhonyával",2
Sólet füstölt csülökkel,2
"Kemencés tarja, steak burgonyával",2
édes joghurt szósz,2
"Holstein szelet, petrezselymes burgonya",2
"Kelkáposzta főzelék, sertéspörkölttel",2
"Sertéshúsleves  1,3,9",2
"1.690.- Jégsaláta, paprika, uborka, diákcsemege, rántott camembert nuggets",2
Currys csirke jázmin rizs,2
Fitness menü: Édes álom salát,2
"Rántott sajt – rántott csirkemell, párolt rizs, majonézes kukorica C: Mustáros sertés flekken, petrezselymes burgonya, saláta",2
"Rántott csirkecomb- rántott karfiol, petrezselymes burgonya, majonéz C: Sertés szelet gazdagon, párolt rizs, saláta",2
"Rántott sajt – rántott csirkecomb, párolt rizs, francia saláta C: Mustáros sertés tarja, hagymás burgonya, saláta",2
"Tejberizs, gyümölcs szósz",2
Káposztás tészta C: Ízes derelye,2
"Firenzei tekercs, rizibizi",2
"Rántott sajt, sült krumpli, tartár",2
Magvas rántott jércemell bulgurral,2
"Csongrádi tekercs, tepsis burgonya",2
"Soksajtos csirkemell, rizibizi",2
"Brokkolis rakott halfilé, rizs",2
"Zabpelyhes rántott hal, francia saláta, rizs",2
Csopaki aprópecsenye,2
"Hétvezér tokány galuskával, saláta",2
Sajtos vagy mákos nudli,2
"Pankómorzsás csirkemell, püré",2
"Rántott szelet, zöldséges rizs",2
"Gyümölcsleves, bécsi szelet, majonézes burgonya",2
Temesvári tokány tésztával,2
"Csongrádi tekercs, hagymás burgonya",2
Milánói makaróni C: Grízes tészta öntettel,2
"Rántott karfiol, rizibizi, tartár",2
"Töltött csirkecomb, bulgurral",2
Zöldborsó főzelék fasírozottal,2
"Tárkonyos raguleves - Rizsfelfújt, káposztás tészta",2
Kolbászos rakott krumpli,2
"Kofapecsenye tarhonyával, saláta",2
"Mézes - mustáros csirkemell, rizs",2
Kijevi csirkemell mexikói rizzsel,2
"Zöldbabfőzelék, fokhagymás sertésszelet",2
"Rántott sajt - rántott karfiol, párolt rizs, saláta",2
"Zúzapörkölt, sósburgonya",2
Lecsós tarhonyás hús,2
Pulykarostélyos petrezselymes burgonya 6,2
Cornflakes - be forgatott csirkemell mexikói rizzsel,2
"Sült oldalas, párolt káposzta, tepsis burgonya",2
"Rántott csirkemell, hagymás burgonya, saláta C: Hentes sertés szelet, párolt rizs",2
Vasi pecsenye sültburgonya uborka,2
"Vadas szelet, zsemlegombóccal, tésztával",2
Tejszínes - mustáros sertésapró tésztával,2
Borsostokány rizzsel,2
"Óvári sertés szelet, petrezselymes burgonya, saláta",2
"Rántott sajt- rántott csirkemell, párolt rizs, majonézes burgonya C: Kofapecsenye tarhonyával",2
"Rántott csirkemell- rántott gomba, párolt rizs, majonéz C: Rablóhús, hagymás burgonya, saláta",2
Natúr karaj gombapaprikással és rizzsel,2
"CsK burger, sült krumplival",2
Nyírségi leves,2
"Tarhonyaleves 1, 3, 9",2
"Frankfurti sertés tokány galuskával, saláta",2
"Kemencében sült csülök, hagymás burgonya",2
Póréhagyma leves,2
Csirke raguleves,2
"Libamájjal töltött szelet, petrezselymes burgonya",2
"Bakonyi csirkecomb, galuska",2
"Szezámos csirkemell, kukoricás rizzsel",2
"Sült malachús, hagymás törtburgonyával",2
Csirkeraguleves,2
"Sajttal töltött szelet, kukoricás rizzsel",2
"Kelkáposzta főzelék, sült oldalas",2
